Bin	Label	Prob	Compound Name	Rank	Model
4-AA_L-AsparticAcid & 61	True Negative	0.12	[11915] benzoylformic acid 2 [13.386]	5	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.003	[500] 4-guanidinobutyric acid 2 [13.348]	34	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.007	[150923] 3-methyloxyindole 2 [13.348]	25	Reduced Model
4-AA_L-AsparticAcid & 61	True Positive	1	L-aspartic acid [major]	1	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.101	[73064] beta-glutamic acid [13.279]	7	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.08	[8299] acetol 1 [13.293]	11	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[268779] N-methylglutamic acid 2 [13.38]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.005	[268779] N-methyl-DL-glutamic acid 1 [13.345]	29	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.009	[403] 4-aminophenol 2 [13.324]	23	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.012	[412] nornicotine [13.255]	20	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[115288] 2-amino-2-norbornanecarboxylic acid  3 [13.389]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[n/a] L-glutamic acid-2,3,3,4,4-d5 1 [13.329]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.005	[601] D-Ala-D-Ala 1 [13.363]	29	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.004	[11847] 2,6-dibromophenol [13.391]	33	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.003	salicylic acid	34	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.007	[PNNLMET0103] mevalonic acid 1 [13.446]	25	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.005	[78092] 3-isochromanone [13.248]	29	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.109	[PNNLMET0026] erythritol [13.176]	6	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[1057] pyrogallol [13.456]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.03	[151138] 4-hydroxycyclohexanecarboxylic acid (cis) [13.164]	14	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.002	[10820] 4-isopropylbenzoic acid [13.247]	37	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[597] cytosine 2 [13.255]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.096	[913] halostachine 2 [13.201]	9	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.098	[PNNLMET0027] D-threitol [13.128]	8	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[5801] 2-aminophenol 3 [13.489]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.014	[115288] 2-amino-2-norbornanecarboxylic acid  4 [13.514]	18	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[568] dibenzofuran [13.402]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[n/a] L-glutamic acid-2,3,3,4,4-d5 3 (dehydrated) [13.208]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.013	[7478] p-anisic acid [13.247]	19	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[PNNLMET0020] purine [13.095 ]RI=1193.5,  13.0947 min STD007	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.002	[26548] 4-hydroxybenzyl cyanide [13.161]	37	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.01	[67069] N-methylanthranilic acid 1 [13.522]	22	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[125] 4-hydroxybenzyl alcohol [13.085]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.086	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	10	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[12005] 2,4-dibromophenol [13.58]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.002	[PNNLMET0080]adipic acid [13.119]	37	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.002	[500] 4-guanidinobutyric acid 1 [13.116]	37	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.151	[5351896] trans-3-hexenedioic acid [13.08]	3	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[444539] cinnamic acid [13.530]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.002	[126] 4-hydroxybenzaldehyde  2 [13.030]	37	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.018	[660] dihydrocoumarin 1 [13.066]	16	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[980] 4-nitrophenol [13.075]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[18189] 4-acetamidobutyric acid 2 [13.058]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.003	[77341] 4-nitroquinoline [13.643]	34	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[70914] N-acetyl-L-glutamic acid 1 [13.063]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[3314] eugenol [12.761]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.04	[7911] malonamide 3 [12.993]	13	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[5280451] maleamic acid 3 [13.681]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.13	[PNNLMET0103] mevalonic acid 2[M] [13.699]	4	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.005	[93556] 5,6-dihydrothymine [12.930]	29	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.016	[PNNLMET0085] cis,cis-muconic acid [13.703]	17	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[660] dihydrocoumarin 2 [13.669]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.009	[150923] 3-methyloxyindole 1 [12.949]	23	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.001	[7456] methylparaben [12.905]	42	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0	[126] 4-hydroxybenzaldehyde 1 [12.878]	49	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.007	[268779] N-methyl-DL-glutamic acid 2 [13.718]	25	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.007	[268779] N-methylglutamic acid 3 [13.755]	25	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.026	[6038] 2-hydroxyquinoline  1 [12.903]	15	Reduced Model
4-AA_L-AsparticAcid & 61	True Negative	0.056	[13622] 3-methoxycatechol [12.849]	12	Reduced Model
7-AA_L-Glutamine & 58	True Positive	0.963	L-glutamine [minor 1]	1	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.164	[PNNLMET0035] 3-methylglutaconic acid 2 [12.805]	12	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.332	[PNNLMET0053] Timonacic [12.756]	5	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.012	[135244] 5-hydroxyvalproic acid [12.734]	27	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.093	[439766] citramalic acid [12.753]	16	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.002	[97750] diethyl oxalpropionate 3 [12.704]	38	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.16	[12663] 4-hydroxy-6-methyl-2-pyrone [12.806]	13	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[936] nicotinamide 2 [12.743]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.001	[457] 1-methyl nicotinamide 1 [12.736]	41	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.469	[92824] D-malic acid [12.794]	3	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.006	[151138] 4-hydroxycyclohexanecarboxylic acid (trans) [12.798]	35	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.07	[439616] mandelic acid [12.588]	18	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.005	[11915] benzoylformic acid 1 [12.733]	37	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.001	[18189] 4-acetamidobutyric acid 1 [12.863]	41	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.014	[64956] DL-3-aminoisobutyric acid 2 [12.567]	25	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.013	[102] 3-hydroxybenzyl alcohol [12.598]	26	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[PNNLMET0011] m-anisic acid [12.756]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[166768] 4-hydroxymandelonitrile 1 [12.851]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.259	[13622] 3-methoxycatechol [12.849]	7	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.052	[440575] trans-3-hydroxy-L-proline 2 [12.536]	20	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.016	[440575] trans-3-hydroxy-L-proline 2 [12.603]	24	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[126] 4-hydroxybenzaldehyde 1 [12.878]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[6038] 2-hydroxyquinoline  1 [12.903]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[7456] methylparaben [12.905]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.007	[8897] iminodiacetic acid 1 [12.487]	34	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.062	[13006] 1,2-cyclohexanedione 3 [12.451]	19	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.191	[93556] 5,6-dihydrothymine [12.930]	9	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.011	[150923] 3-methyloxyindole 1 [12.949]	29	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.184	[643798] citraconic acid 5 [12.513]	10	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.023	[7680] 2-phenylacetamide 3 [12.504]	23	Reduced Model
7-AA_L-Glutamine & 58	False Positive	0.585	[970] oxalacetic acid [12.45]	2	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.009	[7911] malonamide 3 [12.993]	31	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.119	[PNNLMET0021] L-homoserine 2(M) [12.384]	15	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.011	[68490] 2-hydroxyacetophenone 2 [12.429]	29	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.123	[70914] N-acetyl-L-glutamic acid 1 [13.063]	14	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.002	[3314] eugenol [12.761]	38	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.312	[2969] capric acid [12.399]	6	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.009	[18189] 4-acetamidobutyric acid 2 [13.058]	31	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.078	[597] cytosine 1 [12.454]	17	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.006	[980] 4-nitrophenol [13.075]	35	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.002	[660] dihydrocoumarin 1 [13.066]	38	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.171	[439665] threose 2 [12.371]	11	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[126] 4-hydroxybenzaldehyde  2 [13.030]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.368	[5351896] trans-3-hexenedioic acid [13.08]	4	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[268779] N-methylglutamic acid 1 [12.426]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.204	[500] 4-guanidinobutyric acid 1 [13.116]	8	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.012	[PNNLMET0080]adipic acid [13.119]	27	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.001	[125] 4-hydroxybenzyl alcohol [13.085]	41	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[101] 3-hydroxybenzaldehyde [12.313]	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0	[PNNLMET0020] purine [13.095 ]RI=1193.5,  13.0947 min STD007	45	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.046	[n/a] L-glutamic acid-2,3,3,4,4-d5 3 (dehydrated) [13.208]	21	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.001	[26548] 4-hydroxybenzyl cyanide [13.161]	41	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.009	[PNNLMET0027] D-threitol [13.128]	31	Reduced Model
7-AA_L-Glutamine & 58	True Negative	0.025	[913] halostachine 2 [13.201]	22	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Positive	0.55	[445639] oleic acid [20.504]	1	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.191	[5280450] linoleic acid [20.399]	2	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.005	[11082] (+)-6-aminopenicillanic acid 4 [20.435]	20	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.004	[PNNLMET0047] IS stearic acid d35 [20.392]	22	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.002	[1826] 5-hydroxyindole-3-acetic acid  [20.437]	23	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.055	L-tryptophan [minor]	7	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.027	[3806] juglone [20.507]	10	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.001	[676159] 1-methyl-L-tryptophan 3 [20.387]	26	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.013	[4130574] asp-glu 2 [20.553]	15	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.011	[6058] 2-aminoethanethiol 1 [20.388]	16	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.015	[PNNLMET0048] L-kynurenine [20.466]	12	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.001	[67678] L-cystine 1 [20.526]	26	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.014	[PNNLMET0044] phytanic acid [20.270]	13	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.001	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]	26	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.061	[1102] spermidine 1 [20.327]	5	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.131	[221071] alpha-santonin 1 [20.581]	3	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.001	[77093] phlorobenzophenone 1 [20.298]	26	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.002	[88958] 5-hydroxyindole-2-carboxylic acid 2 [20.305]	23	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.03	[26840] phytanic acid  [20.285]	9	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.007	[5367146] 2-hydroxychalcone 2 [20.305]	18	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.031	[803] indole-3-pyruvic acid [20.259]	8	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.024	[11082] (+)-6-aminopenicillanic acid 3 [20.256]	11	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.001	[10680] flavone [20.661]	26	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0	[4130574] asp-glu 1 [20.234]	31	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.002	[421] dihydrolipoic acid [20.72]	23	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.056	[5281] stearic acid [20.675]	6	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0	[6623] bisphenol A [20.679]	31	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.121	[4114] xanthotoxin 2 [20.715]	4	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.007	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]	18	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0	[440053] S(-)willardiine 2 [20.188]	31	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.008	[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	17	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.005	[1051] pyridoxal 5'-phosphate 1 [20.678]	20	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0.014	[6053] methyl yellow [20.692]	13	Reduced Model
Std_DOleicAcid_100ug_GC & 66	True Negative	0	[671] 1,4-dihydroxy-2-naphthoic acid [20.122]	31	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.917	[PNNLMET0025] D-gluconic acid 1 [17.659]	12	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.793	[439373] L-gulonic acid gamma-lactone [17.647]	14	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.951	[PNNLMET0055] gluconolactone 3 [17.692]	9	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.157	[PNNLMET0082] 3-dehydroquinic acid [17.612]	21	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	L-lysine [major]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[85782] 3,4-dihydroxymandelic acid [17.638]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Positive	0.96	D-galactose [major]	8	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.343	[608] L-galactono-gamma-lactone 2 [17.751]	18	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.927	[16213610] glucuronic acid 4 [17.754]	11	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.935	[16213610] glucuronic acid  2 [17.754]	10	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[66085] 8-aminocaprylic acid [17.702]	65	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	1	[PNNLMET0055] gluconolactone 2 [17.589]	1	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[6274] L-histidine 3 [17.658]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	syringic acid	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[5778] 6-methylmercaptopurine 1 [17.747]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.171	[835] dehydroascorbic acid  4 [17.739]	20	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	[122357] D-erythrose 4-phosphate 1 [17.611]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.071	[16219957] sedoheptulose anhydride monohydrate [17.766]	27	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[16553] atrazin-2-hydroxy  4 [17.589]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.969	D-fructose [major]	7	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.881	[PNNLMET0055] gluconolactone 1 [17.561]	13	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[5459862] D-erythrose-4-phosphate 2 [17.6]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.056	[9395] paraoxon [17.721]	30	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.976	[441035] talose 2 [17.584]	4	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.02	[16553] atrazin-2-hydroxy  5 [17.777]	36	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[16217112] D-glucose-C-d7  2 [17.604]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	[122357] D-erythrose 4-phosphate 2 [17.783]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[697] erythrose 4-phosphate 2 [17.589]	65	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.009	[414] hydroxycotinine [17.569]	42	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[92907] N-alpha-acetyl-L-lysine 2 [17.813]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[PNNLMET0004] methyl 3,4,5-trimethoxybenzoate [17.523]	65	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.063	[PNNLMET0042] IS L-lysine d4 [17.796]	28	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	[10241] 9-fluorenone [17.583]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[16213445] L-tyrosine-3,3-d2 2 [17.791]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.004	[3679006] N-carbamyl-L-glutamic acid 3 [17.83]	48	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	L-tyrosine [major]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.127	[835] dehydroascorbic acid  3 [17.49]	24	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.004	[69698] N'-methyl-2-pyridone-5-carboxamide [17.817]	48	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[6723] 4-pyridoxic acid 2 [17.851]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.982	[448388] D-allose 2 [17.521]	3	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0	[5459862] D-erythrose-4-phosphate 1 [17.508]	73	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.017	[979] 4-hydroxyphenylpyruvic acid 2 [17.501]	37	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.004	[131204] D-panthenol 2 [17.869]	48	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.036	[PNNLMET0074] sebasic acid [17.475]	33	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.99	[441032] D (+)altrose 2 [17.46]	2	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[n/a] 3-amino-3-(4-hydroxy-phenyl)-propionic acid 2 [17.502]	65	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[PNNLMET0039] IS D-fructose 13C6 1(M) [17.471]	65	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.651	D-fructose [minor]	15	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.56	[16213610] glucuronic acid 1 [17.483]	16	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	False Positive	0.542	[16213610] glucuronic acid 3 [17.483]	17	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.012	[PNNLMET0054] L-citrulline 3 [17.912]	40	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.002	[643801] methyl palmitoleate [17.466]	53	Reduced Model
Lp_Purdue_Galactose_STD_01 & 73	True Negative	0.001	[697] erythrose 4-phosphate 1 [17.498]	65	Reduced Model
